"Date","Pioggia (mm)","","Temp. aria (�C)","","Umid.relat. aria (%)","","Dir. Vento (�)","","Vel. Vento (m/s)","","Pressione atm. (hPa)","","Rad.Sol.Tot. (kJ/m2)",""
00:00:00 03/06/2014,         0.6,      1,        17.8,      1,        67.4,      1,         260,      1,         1.7,      1,       987.3,      1,     18025.1,      1
00:00:00 04/06/2014,         1.0,      1,        17.6,      1,        67.9,      1,         290,      1,         1.7,      1,       984.5,      1,     15236.2,      1
00:00:00 05/06/2014,         8.8,      1,        19.2,      1,        65.2,      1,         274,      1,         2.1,      1,       987.0,      1,     26421.0,      1
00:00:00 06/06/2014,         0.0,      1,        20.5,      1,        60.4,      1,         300,      1,         2.2,      1,       991.6,      1,     28310.9,      1
00:00:00 07/06/2014,         0.0,      1,        22.7,      1,        59.9,      1,         296,      1,         2.1,      1,       991.6,      1,     29316.9,      1
00:00:00 08/06/2014,         0.0,      1,        24.3,      1,        56.7,      1,         294,      1,         2.3,      1,       993.1,      1,     29545.7,      1
00:00:00 09/06/2014,         0.0,      1,        24.2,      1,        63.9,      1,         320,      1,         1.5,      1,       993.1,      1,     25315.4,      1
00:00:00 10/06/2014,         0.0,      1,        25.8,      1,        45.2,      1,         322,      1,         2.5,      1,       992.2,      1,     28609.7,      1
00:00:00 11/06/2014,         4.2,      1,        25.1,      1,        55.0,      1,         352,      1,         2.6,      1,       993.2,      1,     28940.5,      1
00:00:00 12/06/2014,         0.2,      1,        25.3,      1,        51.3,      1,         314,      1,         2.9,      1,       993.6,      1,     25798.9,      1
00:00:00 13/06/2014,         2.2,      1,        23.4,      1,        62.9,      1,         291,      1,         1.8,      1,       988.6,      1,     20763.5,      1
00:00:00 14/06/2014,         1.2,      1,        21.0,      1,        67.7,      1,         265,      1,         2.2,      1,       984.7,      1,     22661.8,      1
00:00:00 15/06/2014,         2.8,      1,        18.6,      1,        77.2,      1,         298,      1,         1.3,      1,       988.1,      1,     13832.6,      1
00:00:00 16/06/2014,         0.0,      1,        19.6,      1,        60.4,      1,         281,      1,         2.8,      1,       987.8,      1,     22191.3,      1
00:00:00 17/06/2014,         0.0,      1,        20.1,      1,        53.1,      1,         242,      1,         2.0,      1,       987.6,      1,     20869.8,      1
00:00:00 18/06/2014,         0.2,      1,        20.2,      1,        55.2,      1,         246,      1,         1.8,      1,       989.2,      1,     21131.2,      1
00:00:00 19/06/2014,         0.0,      1,        21.4,      1,        50.1,      1,         331,      1,         2.3,      1,       987.8,      1,     23663.2,      1
00:00:00 20/06/2014,         0.0,      1,        21.3,      1,        49.1,      1,         328,      1,         1.7,      1,       985.0,      1,     17132.7,      1
00:00:00 21/06/2014,         0.0,      1,        21.8,      1,        48.1,      1,         267,      1,         2.3,      1,       987.9,      1,     25165.4,      1
00:00:00 22/06/2014,         0.8,      1,        23.4,      1,        61.0,      1,         257,      1,         2.3,      1,       990.2,      1,     23486.6,      1
00:00:00 23/06/2014,         6.0,      1,        21.9,      1,        70.6,      1,         297,      1,         2.8,      1,       991.1,      1,     21152.6,      1
00:00:00 24/06/2014,        23.8,      1,        19.6,      1,        80.8,      1,         339,      1,         1.9,      1,       986.6,      1,     19076.5,      1
00:00:00 25/06/2014,        15.8,      1,        19.1,      1,        85.0,      1,         273,      1,         1.6,      1,       981.6,      1,     14718.0,      1
00:00:00 26/06/2014,         1.0,      1,        19.3,      1,        70.2,      1,         299,      1,         2.2,      1,       985.2,      1,     18994.9,      1
00:00:00 27/06/2014,         0.2,      1,        20.7,      1,        73.6,      1,         171,      1,         1.7,      1,       989.4,      1,     20773.0,      1
00:00:00 28/06/2014,         0.4,      1,        21.6,      1,        73.7,      1,         214,      1,         2.2,      1,       989.5,      1,     16781.2,      1
00:00:00 29/06/2014,        17.4,      1,        19.5,      1,        77.8,      1,         183,      1,         2.4,      1,       983.8,      1,      9298.4,      1
00:00:00 30/06/2014,         0.0,      1,        19.7,      1,        56.1,      1,         328,      1,         3.3,      1,       984.5,      1,     23428.2,      1
00:00:00 01/07/2014,         0.2,      1,        20.2,      1,        60.6,      1,         292,      1,         2.7,      1,       990.6,      1,     15550.0,      1
00:00:00 02/07/2014,         8.0,      1,        18.4,      1,        84.1,      1,         335,      1,         1.7,      1,       993.2,      1,     10072.8,      1
00:00:00 03/07/2014,         0.0,      1,        20.2,      1,        57.2,      1,         312,      1,         3.1,      1,       997.9,      1,     30608.3,      1
00:00:00 04/07/2014,         1.8,      1,        20.0,      1,        69.5,      1,         317,      1,         2.0,      1,       992.9,      1,     19614.9,      1
00:00:00 05/07/2014,         0.6,      1,        22.2,      1,        71.6,      1,         325,      1,         1.9,      1,       985.8,      1,     26569.9,      1
00:00:00 06/07/2014,         0.0,      1,        23.4,      1,        65.8,      1,         301,      1,         1.9,      1,       987.7,      1,     21702.6,      1
00:00:00 07/07/2014,        19.4,      1,        21.7,      1,        79.1,      1,         185,      1,         1.4,      1,       988.5,      1,     18760.1,      1
00:00:00 08/07/2014,        31.8,      1,        17.5,      1,        96.1,      1,         321,      1,         1.7,      1,       982.1,      1,      7554.8,      1
00:00:00 09/07/2014,         0.0,      1,        17.4,      1,        74.9,      1,         307,      1,         1.8,      1,       980.5,      1,     14914.7,      1
00:00:00 10/07/2014,         0.0,      1,        19.0,      1,        64.1,      1,         221,      1,         1.6,      1,       979.3,      1,     23454.1,      1
00:00:00 11/07/2014,         0.0,      1,        21.0,      1,        62.6,      1,         308,      1,         2.7,      1,       981.0,      1,     22889.1,      1
00:00:00 12/07/2014,         2.0,      1,        20.1,      1,        66.8,      1,         258,      1,         1.6,      1,       983.8,      1,     20109.8,      1
00:00:00 13/07/2014,         0.0,      1,        20.9,      1,        73.2,      1,         315,      1,         2.2,      1,       985.0,      1,     22011.8,      1
00:00:00 14/07/2014,        13.8,      1,        20.6,      1,        79.9,      1,         261,      1,         1.3,      1,       987.1,      1,     20834.5,      1
00:00:00 15/07/2014,         0.2,      1,        22.4,      1,        66.9,      1,         305,      1,         2.0,      1,       991.3,      1,     30018.9,      1
00:00:00 16/07/2014,         6.2,      1,        23.5,      1,        67.0,      1,         179,      1,         1.8,      1,       992.5,      1,     28970.0,      1
00:00:00 17/07/2014,         0.0,      1,        24.5,      1,        62.7,      1,         300,      1,         2.2,      1,       992.3,      1,     29119.6,      1
00:00:00 18/07/2014,         0.0,      1,        24.6,      1,        56.9,      1,         261,      1,         2.2,      1,       991.6,      1,     29067.5,      1
00:00:00 19/07/2014,         0.0,      1,        25.1,      1,        64.5,      1,         281,      1,         1.9,      1,       990.2,      1,     27559.0,      1
00:00:00 20/07/2014,         0.0,      1,        24.7,      1,        65.9,      1,         223,      1,         1.5,      1,       987.4,      1,     16293.7,      1
00:00:00 21/07/2014,        43.8,      1,        17.9,      1,        93.1,      1,         323,      1,         1.5,      1,       983.5,      1,      3242.4,      1
00:00:00 22/07/2014,         0.0,      1,        20.8,      1,        78.1,      1,         324,      1,         1.0,      1,       982.7,      1,     20839.1,      1
00:00:00 23/07/2014,         0.4,      1,        22.7,      1,        71.9,      1,         251,      1,         2.1,      1,       984.3,      1,     17591.1,      1
00:00:00 24/07/2014,         1.4,      1,        20.6,      1,        80.8,      1,         204,      1,         1.5,      1,       985.6,      1,     10971.5,      1
00:00:00 25/07/2014,         0.0,      1,        21.5,      1,        69.0,      1,         315,      1,         2.0,      1,       986.6,      1,     24822.6,      1
00:00:00 26/07/2014,        45.0,      1,        18.7,      1,        91.7,      1,         331,      1,         1.2,      1,       985.8,      1,      5460.3,      1
00:00:00 27/07/2014,         0.0,      1,        21.0,      1,        81.5,      1,         336,      1,         1.1,      1,       985.9,      1,     16046.7,      1
00:00:00 28/07/2014,         4.2,      1,        22.3,      1,        77.3,      1,         283,      1,         1.5,      1,       984.1,      1,     16674.8,      1
00:00:00 29/07/2014,        16.4,      1,        19.3,      1,        93.6,      1,         323,      1,         1.2,      1,       982.0,      1,      8765.2,      1
00:00:00 30/07/2014,        13.4,      1,        19.1,      1,        91.6,      1,         323,      1,         1.2,      1,       979.7,      1,     10174.9,      1
00:00:00 31/07/2014,         0.0,      1,        21.5,      1,        82.1,      1,         293,      1,         0.9,      1,       982.9,      1,     16383.1,      1
00:00:00 01/08/2014,         0.6,      1,        22.8,      1,        72.1,      1,         338,      1,         2.2,      1,       984.1,      1,     23086.3,      1
00:00:00 02/08/2014,         0.6,      1,        22.3,      1,        71.3,      1,         351,      1,         1.8,      1,       984.5,      1,     19125.3,      1
00:00:00 03/08/2014,         9.8,      1,        20.3,      1,        84.4,      1,         305,      1,         1.2,      1,       986.4,      1,     14292.9,      1
00:00:00 04/08/2014,         0.0,      1,        22.2,      1,        71.1,      1,         304,      1,         2.1,      1,       987.3,      1,     27193.8,      1
00:00:00 05/08/2014,         6.8,      1,        21.4,      1,        70.9,      1,         322,      1,         3.5,      1,       988.5,      1,     19769.5,      1
00:00:00 06/08/2014,         0.0,      1,        22.1,      1,        56.3,      1,         323,      1,         2.1,      1,       987.8,      1,     26809.4,      1
00:00:00 07/08/2014,         0.4,      1,        21.9,      1,        68.6,      1,         283,      1,         1.2,      1,       987.4,      1,     15773.7,      1
00:00:00 08/08/2014,         0.0,      1,        22.3,      1,        66.9,      1,         295,      1,         2.1,      1,       988.2,      1,     23234.2,      1
00:00:00 09/08/2014,         1.2,      1,        21.6,      1,        79.3,      1,         258,      1,         1.4,      1,       988.8,      1,     10660.9,      1
00:00:00 10/08/2014,         1.2,      1,        23.1,      1,        72.8,      1,         324,      1,         1.9,      1,       988.7,      1,     23513.6,      1
00:00:00 11/08/2014,         0.0,      1,        24.7,      1,        67.5,      1,         219,      1,         2.4,      1,       985.5,      1,     19994.4,      1
00:00:00 12/08/2014,         8.2,      1,        23.4,      1,        73.4,      1,         319,      1,         1.4,      1,       984.2,      1,     15472.0,      1
00:00:00 13/08/2014,        12.6,      1,        20.2,      1,        91.3,      1,         338,      1,         1.0,      1,       980.7,      1,      6455.9,      1
00:00:00 14/08/2014,         0.0,      1,        19.3,      1,        70.9,      1,         326,      1,         3.1,      1,       983.1,      1,     11442.9,      1
00:00:00 15/08/2014,        10.2,      1,        16.0,      1,        82.5,      1,         332,      1,         1.7,      1,       987.6,      1,      9920.4,      1
00:00:00 16/08/2014,         0.0,      1,        15.7,      1,        76.3,      1,         325,      1,         1.5,      1,       990.4,      1,     13788.9,      1
00:00:00 17/08/2014,         0.2,      1,        17.3,      1,        67.1,      1,         317,      1,         1.9,      1,       990.6,      1,     25970.9,      1
00:00:00 18/08/2014,         0.0,      1,        18.4,      1,        73.6,      1,         222,      1,         1.5,      1,       986.5,      1,     14008.0,      1
00:00:00 19/08/2014,        11.8,      1,        17.1,      1,        92.4,      1,         170,      1,         1.0,      1,       986.8,      1,      5953.0,      1
00:00:00 20/08/2014,        10.6,      1,        18.6,      1,        85.3,      1,         298,      1,         1.6,      1,       986.8,      1,     12815.3,      1
00:00:00 21/08/2014,         1.0,      1,        19.0,      1,        71.6,      1,         302,      1,         2.5,      1,       987.3,      1,     24445.1,      1
00:00:00 22/08/2014,         0.0,      1,        18.2,      1,        79.8,      1,         231,      1,         1.5,      1,       988.0,      1,     14188.2,      1
00:00:00 23/08/2014,        15.8,      1,        16.1,      1,        95.2,      1,         333,      1,         0.7,      1,       987.2,      1,      7687.1,      1
00:00:00 24/08/2014,         0.2,      1,        18.1,      1,        75.1,      1,         335,      1,         1.6,      1,       988.1,      1,     21967.2,      1
00:00:00 25/08/2014,         0.0,      1,        17.6,      1,        67.6,      1,         315,      1,         1.6,      1,       990.2,      1,      7485.0,      1
00:00:00 26/08/2014,         0.0,      1,        18.6,      1,        76.6,      1,         234,      1,         1.6,      1,       984.4,      1,      9175.7,      1
00:00:00 27/08/2014,         0.0,      1,        21.9,      1,        68.4,      1,         340,      1,         2.0,      1,       983.3,      1,     23536.4,      1
00:00:00 28/08/2014,         0.0,      1,        20.3,      1,        62.9,      1,         309,      1,         2.1,      1,       990.0,      1,     21309.9,      1
00:00:00 29/08/2014,         0.0,      1,        20.8,      1,        72.3,      1,         307,      1,         1.9,      1,       990.8,      1,     22765.8,      1
00:00:00 30/08/2014,         0.2,      1,        20.2,      1,        83.4,      1,         345,      1,         1.2,      1,       990.3,      1,     14528.4,      1
00:00:00 31/08/2014,        15.6,      1,        20.0,      1,        83.0,      1,         318,      1,         1.6,      1,       985.7,      1,     14391.4,      1
00:00:00 01/09/2014,         0.0,      1,        18.7,      1,        48.4,      1,         354,      1,         4.0,      1,       983.1,      1,     11375.3,      1
00:00:00 02/09/2014,         0.0,      1,        20.1,      1,        39.2,      1,         344,      1,         3.6,      1,       986.3,      1,     21643.2,      1
00:00:00 03/09/2014,         3.2,      1,        17.6,      1,        77.3,      1,         297,      1,         1.6,      1,       988.3,      1,     11268.3,      1
00:00:00 04/09/2014,         0.6,      1,        18.1,      1,        90.8,      1,         337,      1,         0.6,      1,       988.8,      1,      4625.1,      1
00:00:00 05/09/2014,         2.2,      1,        19.5,      1,        87.4,      1,         342,      1,         0.8,      1,       988.0,      1,     10000.0,      1
00:00:00 06/09/2014,         1.4,      1,        20.7,      1,        77.5,      1,         322,      1,         1.6,      1,       985.9,      1,     18700.4,      1
00:00:00 07/09/2014,         0.2,      1,        21.3,      1,        76.4,      1,         315,      1,         2.0,      1,       987.2,      1,     21631.3,      1
00:00:00 08/09/2014,         0.0,      1,        21.0,      1,        75.2,      1,         333,      1,         1.6,      1,       989.7,      1,     19463.4,      1
00:00:00 09/09/2014,         0.0,      1,        21.2,      1,        72.2,      1,         331,      1,         2.3,      1,       989.0,      1,     16718.9,      1
00:00:00 10/09/2014,        20.4,      1,        19.2,      1,        78.8,      1,         336,      1,         1.8,      1,       986.0,      1,     19652.8,      1
00:00:00 11/09/2014,        37.4,      1,        17.2,      1,        84.0,      1,         311,      1,         1.6,      1,       983.7,      1,     14331.7,      1
00:00:00 12/09/2014,         0.2,      1,        16.1,      1,        73.2,      1,         293,      1,         1.5,      1,       985.4,      1,     20646.0,      1
00:00:00 13/09/2014,         0.0,      1,        16.6,      1,        73.8,      1,         336,      1,         1.6,      1,       988.1,      1,     18547.1,      1
00:00:00 14/09/2014,         0.0,      1,        17.6,      1,        71.0,      1,         279,      1,         1.9,      1,       988.8,      1,     20964.1,      1
00:00:00 15/09/2014,         0.0,      1,        19.0,      1,        74.2,      1,         289,      1,         1.5,      1,       988.8,      1,     16876.6,      1
00:00:00 16/09/2014,         0.0,      1,        18.6,      1,        78.5,      1,         276,      1,         1.2,      1,       989.4,      1,     15220.1,      1
00:00:00 17/09/2014,         0.0,      1,        19.5,      1,        74.9,      1,         263,      1,         1.4,      1,       989.6,      1,     10322.8,      1
00:00:00 18/09/2014,         0.0,      1,        19.2,      1,        68.9,      1,         197,      1,         2.2,      1,       990.5,      1,     12172.6,      1
00:00:00 19/09/2014,         4.8,      1,        18.8,      1,        82.6,      1,         303,      1,         0.7,      1,       992.3,      1,      9990.3,      1
00:00:00 20/09/2014,         0.4,      1,        19.4,      1,        87.9,      1,         342,      1,         1.0,      1,       990.3,      1,      8680.2,      1
00:00:00 21/09/2014,         1.4,      1,        19.7,      1,        78.7,      1,         329,      1,         2.1,      1,       987.2,      1,     16974.7,      1
00:00:00 22/09/2014,         0.0,      1,        19.1,      1,        56.8,      1,         341,      1,         3.1,      1,       983.9,      1,     19517.9,      1
00:00:00 23/09/2014,         0.0,      1,        15.0,      1,        53.7,      1,         315,      1,         2.4,      1,       990.2,      1,     19596.2,      1
00:00:00 24/09/2014,         0.0,      1,        14.2,      1,        72.6,      1,         332,      1,         1.4,      1,       990.6,      1,     11059.5,      1
00:00:00 25/09/2014,         0.0,      1,        16.2,      1,        69.2,      1,         319,      1,         1.6,      1,       989.7,      1,     15332.3,      1
00:00:00 26/09/2014,         0.0,      1,        14.1,      1,        71.0,      1,         341,      1,         1.1,      1,       995.6,      1,     14336.4,      1
00:00:00 27/09/2014,         0.0,      1,        16.0,      1,        75.3,      1,         307,      1,         1.9,      1,       998.6,      1,     18127.5,      1
00:00:00 28/09/2014,         0.0,      1,        16.2,      1,        78.6,      1,         329,      1,         1.2,      1,      1001.4,      1,     13956.4,      1
00:00:00 29/09/2014,         0.0,      1,        17.9,      1,        74.5,      1,         289,      1,         1.7,      1,      1000.7,      1,     16941.8,      1
00:00:00 30/09/2014,         0.0,      1,        19.0,      1,        73.9,      1,         212,      1,         1.8,      1,       998.6,      1,     14038.1,      1
00:00:00 01/10/2014,         6.0,      1,        17.4,      1,        94.3,      1,         180,      1,         0.7,      1,       997.2,      1,      5172.2,      1
00:00:00 02/10/2014,         0.2,      1,        17.5,      1,        76.2,      1,         337,      1,         1.6,      1,       998.1,      1,     16589.0,      1
00:00:00 03/10/2014,         0.4,      1,        17.8,      1,        76.8,      1,         314,      1,         1.5,      1,       995.9,      1,     13889.0,      1
00:00:00 04/10/2014,         0.0,      1,        16.8,      1,        74.6,      1,         256,      1,         1.7,      1,       991.8,      1,     14361.4,      1
00:00:00 05/10/2014,         0.0,      1,        16.6,      1,        73.0,      1,         206,      1,         1.8,      1,       989.9,      1,     13369.6,      1
00:00:00 06/10/2014,         0.0,      1,        16.2,      1,        70.1,      1,         206,      1,         1.7,      1,       988.7,      1,     13990.8,      1
00:00:00 07/10/2014,         4.0,      1,        14.8,      1,        80.5,      1,         192,      1,         1.2,      1,       990.8,      1,      7572.5,      1
00:00:00 08/10/2014,         7.6,      1,        15.6,      1,        99.1,      1,         339,      1,         0.6,      1,       992.0,      1,      3842.3,      1
00:00:00 09/10/2014,         0.2,      1,        18.0,      1,        86.5,      1,         283,      1,         1.5,      1,       991.2,      1,      7169.3,      1
00:00:00 10/10/2014,         0.4,      1,        18.4,      1,        86.2,      1,         310,      1,         1.1,      1,       991.4,      1,      9584.9,      1
00:00:00 11/10/2014,         4.0,      1,        17.9,      1,        92.1,      1,         305,      1,         0.8,      1,       989.6,      1,      8290.9,      1
00:00:00 12/10/2014,         0.6,      1,        17.7,      1,        85.3,      1,         321,      1,         1.3,      1,       990.0,      1,      9123.4,      1
00:00:00 13/10/2014,        51.0,      1,        16.1,      1,        99.8,      1,         337,      1,         0.8,      1,       986.8,      1,      1091.5,      1
00:00:00 14/10/2014,         0.2,      1,        16.5,      1,        89.2,      1,         315,      1,         0.7,      1,       985.5,      1,      9807.4,      1
00:00:00 15/10/2014,         0.0,      1,        16.3,      1,        86.3,      1,         344,      1,         0.8,      1,       983.1,      1,      8062.1,      1
00:00:00 16/10/2014,         0.0,      1,        16.3,      1,        88.7,      1,         345,      1,         0.6,      1,       985.6,      1,      6516.0,      1
00:00:00 17/10/2014,         0.0,      1,        16.6,      1,        90.6,      1,         335,      1,         1.1,      1,       987.7,      1,     10183.1,      1
00:00:00 18/10/2014,         0.0,      1,        15.5,      1,        81.2,      1,         338,      1,         1.1,      1,       997.2,      1,     13621.2,      1
00:00:00 19/10/2014,         0.0,      1,        17.2,      1,        74.5,      1,         350,      1,         1.3,      1,       998.4,      1,     13177.4,      1
00:00:00 20/10/2014,         0.0,      1,        15.8,      1,        83.3,      1,         344,      1,         1.1,      1,       994.4,      1,     10697.8,      1
00:00:00 21/10/2014,        12.0,    140,        16.7,      1,        84.3,      1,         323,      1,         1.3,      1,       983.6,      1,      9067.7,      1
00:00:00 22/10/2014,        16.4,    140,        12.4,      1,        42.0,      1,         347,      1,         3.4,      1,       982.4,      1,     13475.0,      1
00:00:00 23/10/2014,         0.0,      1,        13.0,      1,        47.3,      1,         345,      1,         5.1,      1,       985.4,      1,     12841.7,      1
00:00:00 24/10/2014,         0.0,      1,        12.4,      1,        56.0,      1,         326,      1,         2.9,      1,       988.8,      1,     12746.5,      1
00:00:00 25/10/2014,         0.0,      1,         8.5,      1,        80.3,      1,         333,      1,         1.1,      1,       994.3,      1,      9364.1,      1
00:00:00 26/10/2014,         0.0,      1,         9.1,      1,        81.3,      1,         312,      1,         1.3,      1,       998.1,      1,     11419.7,      1
00:00:00 27/10/2014,         0.0,      1,         9.4,      1,        81.8,      1,         324,      1,         1.7,      1,       999.2,      1,     11606.4,      1
00:00:00 28/10/2014,         0.0,      1,         7.9,      1,        82.7,      1,         350,      1,         1.0,      1,       995.8,      1,     11127.5,      1
00:00:00 29/10/2014,         0.0,      1,         7.0,      1,        84.1,      1,         347,      1,         0.9,      1,       993.2,      1,     10721.2,      1
00:00:00 30/10/2014,         0.0,      1,         7.1,      1,        84.4,      1,         345,      1,         1.1,      1,       997.5,      1,     11151.7,      1
00:00:00 31/10/2014,         0.0,      1,         7.4,      1,        85.8,      1,         352,      1,         0.7,      1,       999.6,      1,     10364.4,      1
00:00:00 01/11/2014,         0.0,      1,         8.2,      1,        87.9,      1,         323,      1,         0.8,      1,       998.7,      1,     10141.5,      1
00:00:00 02/11/2014,         0.0,      1,         7.9,      1,        86.8,      1,         331,      1,         0.8,      1,       995.4,      1,     10180.7,      1
00:00:00 03/11/2014,         0.4,      1,         9.1,      1,        85.4,      1,         316,      1,         1.2,      1,       991.1,      1,      8589.0,      1
00:00:00 04/11/2014,        10.0,      1,        11.7,      1,       100.0,      1,         335,      1,         0.5,      1,       981.9,      1,      1167.2,      1
00:00:00 05/11/2014,        81.0,      1,        11.4,      1,       100.0,      1,         340,      1,         1.3,      1,       976.7,      1,       511.0,      1
00:00:00 06/11/2014,        39.2,      1,        10.5,      1,       100.0,      1,         340,      1,         2.4,      1,       982.1,      1,      1174.6,      1
00:00:00 07/11/2014,         5.4,      1,        10.5,      1,        98.5,      1,         347,      1,         1.3,      1,       984.0,      1,      3008.3,      1
00:00:00 08/11/2014,         3.2,      1,        12.4,      1,        91.2,      1,         326,      1,         0.6,      1,       985.4,      1,      5693.3,      1
00:00:00 09/11/2014,         0.4,      1,        12.2,      1,        97.9,      1,         321,      1,         0.7,      1,       986.8,      1,      4081.9,      1
00:00:00 10/11/2014,        34.0,      1,        11.8,      1,       100.0,      1,         340,      1,         0.5,      1,       989.1,      1,      1145.2,      1
00:00:00 11/11/2014,        16.8,      1,        11.5,      1,        99.7,      1,         337,      1,         0.6,      1,       987.7,      1,      2849.3,      1
00:00:00 12/11/2014,         6.6,      1,        12.2,      1,        99.2,      1,         348,      1,         1.2,      1,       980.3,      1,      3147.4,      1
00:00:00 13/11/2014,         4.8,      1,        12.8,      1,        92.6,      1,         349,      1,         0.7,      1,       982.3,      1,      6475.5,      1
00:00:00 14/11/2014,         0.2,      1,        12.3,      1,        93.5,      1,         344,      1,         0.5,      1,       986.7,      1,      4372.7,      1
00:00:00 15/11/2014,        30.8,      1,        11.8,      1,        99.6,      1,         335,      1,         1.7,      1,       981.3,      1,       683.8,      1
00:00:00 16/11/2014,         1.4,      1,        10.0,      1,        91.3,      1,         322,      1,         1.0,      1,       978.3,      1,      4182.3,      1
00:00:00 17/11/2014,        18.0,      1,         8.6,      1,        99.0,      1,         334,      1,         0.7,      1,       980.4,      1,      2409.7,      1
00:00:00 18/11/2014,        16.0,      1,         8.2,      1,        92.7,      1,         332,      1,         1.1,      1,       979.6,      1,      7507.2,      1
00:00:00 19/11/2014,         0.0,      1,         6.8,      1,        85.5,      1,         353,      1,         1.0,      1,       990.5,      1,      8720.9,      1
00:00:00 20/11/2014,         0.0,      1,         5.0,      1,        86.9,      1,         345,      1,         1.2,      1,       998.4,      1,      6583.6,      1
00:00:00 21/11/2014,         0.0,      1,         4.1,      1,        89.0,      1,         342,      1,         0.5,      1,       997.3,      1,      7547.9,      1
00:00:00 22/11/2014,         0.0,      1,         3.6,      1,        91.2,      1,         332,      1,         0.6,      1,       998.2,      1,      7887.6,      1
00:00:00 23/11/2014,         0.0,      1,         4.0,      1,        92.0,      1,         337,      1,         0.7,      1,      1000.2,      1,      7984.9,      1
00:00:00 24/11/2014,         0.0,      1,         5.5,      1,        92.3,      1,         342,      1,         0.8,      1,       997.6,      1,      5754.4,      1
00:00:00 25/11/2014,         0.0,      1,         7.5,      1,        90.5,      1,         201,      1,         0.8,      1,       994.1,      1,      4433.9,      1
00:00:00 26/11/2014,         0.0,      1,         9.2,      1,        91.8,      1,         158,      1,         0.9,      1,       990.6,      1,      1194.7,      1
00:00:00 27/11/2014,         0.6,      1,         8.9,      1,        97.3,      1,         169,      1,         0.7,      1,       987.6,      1,      1289.7,      1
00:00:00 28/11/2014,         6.0,      1,         9.4,      1,       100.0,      1,         348,      1,         0.7,      1,       988.3,      1,      1211.2,      1
00:00:00 29/11/2014,         3.8,      1,        11.3,      1,        92.2,      1,         341,      1,         1.0,      1,       988.7,      1,      6126.3,      1
00:00:00 30/11/2014,         3.6,      1,        10.0,      1,        95.7,      1,         349,      1,         1.0,      1,       986.4,      1,      2021.3,      1
00:00:00 01/12/2014,        57.4,      1,        10.2,      1,       100.0,      1,         342,      1,         1.4,      1,       977.8,      1,       759.7,      1
00:00:00 02/12/2014,         1.4,      1,         9.7,      1,        95.1,      1,         354,      1,         0.8,      1,       978.8,      1,      4146.4,      1
00:00:00 03/12/2014,         2.4,      1,         9.7,      1,        90.5,      1,         351,      1,         0.8,      1,       984.0,      1,      3778.4,      1
00:00:00 04/12/2014,         7.0,      1,         9.0,      1,        98.4,      1,         345,      1,         0.8,      1,       987.6,      1,      1727.1,      1
00:00:00 05/12/2014,         0.0,      1,         9.1,      1,        88.9,      1,         339,      1,         1.3,      1,       988.7,      1,      2461.7,      1
00:00:00 06/12/2014,         1.8,      1,         9.0,      1,        82.9,      1,         341,      1,         1.3,      1,       987.5,      1,      3784.6,      1
00:00:00 07/12/2014,         0.0,      1,         8.3,      1,        94.0,      1,         357,      1,         0.3,      1,       988.3,      1,      3123.9,      1
00:00:00 08/12/2014,         1.4,      1,         6.3,      1,        88.7,      1,         347,      1,         0.6,      1,       988.5,      1,      6818.3,      1
00:00:00 09/12/2014,         3.2,      1,         7.2,      1,        63.3,      1,         336,      1,         2.4,      1,       991.8,      1,      6962.3,      1
00:00:00 10/12/2014,         0.0,      1,         4.2,      1,        53.5,      1,         343,      1,         1.9,      1,       996.3,      1,      6143.6,      1
00:00:00 11/12/2014,         0.0,      1,         1.6,      1,        79.8,      1,         344,      1,         0.8,      1,       992.1,      1,      6808.6,      1
00:00:00 12/12/2014,         0.0,      1,         0.2,      1,        85.3,      1,         330,      1,         0.7,      1,       993.5,      1,      5628.4,      1
00:00:00 13/12/2014,         0.0,      1,         1.6,      1,        82.7,      1,         346,      1,         0.9,      1,       995.0,      1,      3411.0,      1
00:00:00 14/12/2014,         0.4,      1,         3.8,      1,        83.5,      1,         334,      1,         0.6,      1,       996.0,      1,      1900.9,      1
00:00:00 15/12/2014,         0.0,      1,         6.5,      1,        84.6,      1,         348,      1,         0.8,      1,       994.5,      1,      1394.6,      1
00:00:00 16/12/2014,         9.0,      1,         7.2,      1,        98.9,      1,         345,      1,         0.9,      1,       986.5,      1,      1206.6,      1
00:00:00 17/12/2014,         0.0,      1,         7.0,      1,        84.1,      1,           6,      1,         0.9,      1,       986.2,      1,      4881.3,      1
00:00:00 18/12/2014,         0.0,      1,         5.1,      1,        84.1,      1,         342,      1,         1.3,      1,       992.9,      1,      6843.7,      1
00:00:00 19/12/2014,         0.0,      1,         5.3,      1,        86.9,      1,         290,      1,         0.9,      1,       995.4,      1,      6634.4,      1
00:00:00 20/12/2014,         0.0,      1,         5.1,      1,        87.5,      1,         350,      1,         1.3,      1,       995.4,      1,      6925.5,      1
00:00:00 21/12/2014,         0.0,      1,         3.7,      1,        76.3,      1,         168,      1,         0.7,      1,      1000.8,      1,      6938.1,      1
00:00:00 22/12/2014,         0.0,      1,         2.5,      1,        70.1,      1,         332,      1,         1.0,      1,      1002.7,      1,      6369.9,      1
00:00:00 23/12/2014,         0.0,      1,         2.1,      1,        79.6,      1,         319,      1,         0.8,      1,      1001.1,      1,      6810.3,      1
